iteration,day,south,north,west,east,weight_light,weight_medium,weight_heavy,angle,length,strength,distance
426,6,1,0,0,0,1,0,0,5,38,1,2.70817352339939
427,1,1,0,0,0,1,0,0,5,38,2.5,4.33938389574144
428,2,1,0,0,0,1,0,0,5,38,2.5,1.33576806176389
429,3,1,0,0,0,1,0,0,5,38,2.5,3.76601230110426
430,4,1,0,0,0,1,0,0,5,38,2.5,1.2952080185949
431,5,1,0,0,0,1,0,0,5,38,2.5,3.40762892720661
432,6,1,0,0,0,1,0,0,5,38,2.5,4.91720945816104
433,1,1,0,0,0,1,0,0,5,38,4,9.28260205905672
434,2,1,0,0,0,1,0,0,5,38,4,6.43738811060556
435,3,1,0,0,0,1,0,0,5,38,4,5.37093608881911
436,4,1,0,0,0,1,0,0,5,38,4,8.56762516464512
437,5,1,0,0,0,1,0,0,5,38,4,4.98807342202388
438,6,1,0,0,0,1,0,0,5,38,4,5.1970193424594
439,1,1,0,0,0,1,0,0,5,38,5.5,18.766574662476
440,2,1,0,0,0,1,0,0,5,38,5.5,20.2412504800576
441,3,1,0,0,0,1,0,0,5,38,5.5,18.8998751935661
442,4,1,0,0,0,1,0,0,5,38,5.5,16.5618974693426
443,5,1,0,0,0,1,0,0,5,38,5.5,16.2053302424776
444,6,1,0,0,0,1,0,0,5,38,5.5,17.5946128015517
445,1,1,0,0,0,1,0,0,5,38,7,35.4354242580403
446,2,1,0,0,0,1,0,0,5,38,7,38.4180452469586
447,3,1,0,0,0,1,0,0,5,38,7,37.4679210901474
448,4,1,0,0,0,1,0,0,5,38,7,37.3419590758084
449,5,1,0,0,0,1,0,0,5,38,7,38.3236356822974
450,6,1,0,0,0,1,0,0,5,38,7,35.352413912685
451,1,1,0,0,0,1,0,0,5,38,8.5,67.7700495641596
452,2,1,0,0,0,1,0,0,5,38,8.5,70.9696605203614
453,3,1,0,0,0,1,0,0,5,38,8.5,69.781179873901
454,4,1,0,0,0,1,0,0,5,38,8.5,71.3854393702783
455,5,1,0,0,0,1,0,0,5,38,8.5,68.4656748664677
456,6,1,0,0,0,1,0,0,5,38,8.5,66.0922149935211
457,1,1,0,0,0,1,0,0,5,38,10,122.585744534215
458,2,1,0,0,0,1,0,0,5,38,10,122.300478728067
459,3,1,0,0,0,1,0,0,5,38,10,123.104730364357
460,4,1,0,0,0,1,0,0,5,38,10,121.390637999991
461,5,1,0,0,0,1,0,0,5,38,10,121.099162852296
462,6,1,0,0,0,1,0,0,5,38,10,119.457157387338
463,1,1,0,0,0,1,0,0,5,40,1,1.78544007461899
464,2,1,0,0,0,1,0,0,5,40,1,5.34246411074463
465,3,1,0,0,0,1,0,0,5,40,1,4.71271146267539
466,4,1,0,0,0,1,0,0,5,40,1,2.68286128486964
467,5,1,0,0,0,1,0,0,5,40,1,5.04051077883498
468,6,1,0,0,0,1,0,0,5,40,1,1.39505219445375
469,1,1,0,0,0,1,0,0,5,40,2.5,5.2887392440822
470,2,1,0,0,0,1,0,0,5,40,2.5,3.24103155592339
471,3,1,0,0,0,1,0,0,5,40,2.5,3.1457017037113
472,4,1,0,0,0,1,0,0,5,40,2.5,3.95007880544256
473,5,1,0,0,0,1,0,0,5,40,2.5,3.8365745317979
474,6,1,0,0,0,1,0,0,5,40,2.5,3.79997164034545
475,1,1,0,0,0,1,0,0,5,40,4,9.45255774275554
476,2,1,0,0,0,1,0,0,5,40,4,9.74798441515561
477,3,1,0,0,0,1,0,0,5,40,4,7.76794055641659
478,4,1,0,0,0,1,0,0,5,40,4,9.06332933414602
479,5,1,0,0,0,1,0,0,5,40,4,10.058451498001
480,6,1,0,0,0,1,0,0,5,40,4,8.34970641937819
481,1,1,0,0,0,1,0,0,5,40,5.5,22.0125801716088
482,2,1,0,0,0,1,0,0,5,40,5.5,22.0926253661726
483,3,1,0,0,0,1,0,0,5,40,5.5,25.2201325159063
484,4,1,0,0,0,1,0,0,5,40,5.5,20.855640285134
485,5,1,0,0,0,1,0,0,5,40,5.5,21.3930217620467
486,6,1,0,0,0,1,0,0,5,40,5.5,22.9418486294421
487,1,1,0,0,0,1,0,0,5,40,7,40.6440620449196
488,2,1,0,0,0,1,0,0,5,40,7,42.9461970123971
489,3,1,0,0,0,1,0,0,5,40,7,42.7329062452696
490,4,1,0,0,0,1,0,0,5,40,7,43.0210467683761
491,5,1,0,0,0,1,0,0,5,40,7,41.2780881853168
492,6,1,0,0,0,1,0,0,5,40,7,43.8664286664087
493,1,1,0,0,0,1,0,0,5,40,8.5,73.6771662574016
494,2,1,0,0,0,1,0,0,5,40,8.5,79.1738092099606
495,3,1,0,0,0,1,0,0,5,40,8.5,77.5638182434217
496,4,1,0,0,0,1,0,0,5,40,8.5,70.5216378802293
497,5,1,0,0,0,1,0,0,5,40,8.5,74.8020725172061
498,6,1,0,0,0,1,0,0,5,40,8.5,78.0022325423607
499,1,1,0,0,0,1,0,0,5,40,10,126.800238757616
500,2,1,0,0,0,1,0,0,5,40,10,135.292635919415
501,3,1,0,0,0,1,0,0,5,40,10,127.007247129706
502,4,1,0,0,0,1,0,0,5,40,10,130.984886367448
503,5,1,0,0,0,1,0,0,5,40,10,134.222815870603
504,6,1,0,0,0,1,0,0,5,40,10,131.518963715291
505,1,1,0,0,0,1,0,0,5,42,1,2.90479461397832
506,2,1,0,0,0,1,0,0,5,42,1,5.15972818173291
507,3,1,0,0,0,1,0,0,5,42,1,2.11858209319698
508,4,1,0,0,0,1,0,0,5,42,1,2.47348170653981
509,5,1,0,0,0,1,0,0,5,42,1,2.39210623146664
510,6,1,0,0,0,1,0,0,5,42,1,5.39280555075838
511,1,1,0,0,0,1,0,0,5,42,2.5,5.40802601221319
512,2,1,0,0,0,1,0,0,5,42,2.5,5.29039749548814
513,3,1,0,0,0,1,0,0,5,42,2.5,4.01317742921644
514,4,1,0,0,0,1,0,0,5,42,2.5,1.90301028143738
515,5,1,0,0,0,1,0,0,5,42,2.5,4.90432925908385
516,6,1,0,0,0,1,0,0,5,42,2.5,4.12012590955723
517,1,1,0,0,0,1,0,0,5,42,4,7.70275129218439
518,2,1,0,0,0,1,0,0,5,42,4,8.85933466845796
519,3,1,0,0,0,1,0,0,5,42,4,8.73092343333145
520,4,1,0,0,0,1,0,0,5,42,4,12.4895733701048
521,5,1,0,0,0,1,0,0,5,42,4,12.8577735628313
522,6,1,0,0,0,1,0,0,5,42,4,10.3180221093209
523,1,1,0,0,0,1,0,0,5,42,5.5,23.509298386069
524,2,1,0,0,0,1,0,0,5,42,5.5,25.4154016872466
525,3,1,0,0,0,1,0,0,5,42,5.5,25.8335433825614
526,4,1,0,0,0,1,0,0,5,42,5.5,25.1177726089817
527,5,1,0,0,0,1,0,0,5,42,5.5,24.0123476962155
528,6,1,0,0,0,1,0,0,5,42,5.5,23.0515966804097
529,1,1,0,0,0,1,0,0,5,42,7,47.4257247321863
530,2,1,0,0,0,1,0,0,5,42,7,47.8429847529651
531,3,1,0,0,0,1,0,0,5,42,7,49.5582101658774
532,4,1,0,0,0,1,0,0,5,42,7,49.2215136556219
533,5,1,0,0,0,1,0,0,5,42,7,48.0624357704862
534,6,1,0,0,0,1,0,0,5,42,7,49.1476843865994
535,1,1,0,0,0,1,0,0,5,42,8.5,87.4513159281438
536,2,1,0,0,0,1,0,0,5,42,8.5,85.9373808923977
537,3,1,0,0,0,1,0,0,5,42,8.5,89.2231115445144
538,4,1,0,0,0,1,0,0,5,42,8.5,94.5199084394707
539,5,1,0,0,0,1,0,0,5,42,8.5,90.5765516856468
540,6,1,0,0,0,1,0,0,5,42,8.5,86.4635235130867
541,1,1,0,0,0,1,0,0,5,42,10,146.929396960858
542,2,1,0,0,0,1,0,0,5,42,10,149.815498284816
543,3,1,0,0,0,1,0,0,5,42,10,142.649113769502
544,4,1,0,0,0,1,0,0,5,42,10,153.042815221975
545,5,1,0,0,0,1,0,0,5,42,10,148.640405438022
546,6,1,0,0,0,1,0,0,5,42,10,143.692469204137
547,1,1,0,0,0,1,0,0,5,44,1,3.18706572156793
548,2,1,0,0,0,1,0,0,5,44,1,3.07455961005981
549,3,1,0,0,0,1,0,0,5,44,1,4.19137215039123
550,4,1,0,0,0,1,0,0,5,44,1,3.85921513607225
551,5,1,0,0,0,1,0,0,5,44,1,5.2026563051692
552,6,1,0,0,0,1,0,0,5,44,1,5.05705377283457
553,1,1,0,0,0,1,0,0,5,44,2.5,6.22343990273778
554,2,1,0,0,0,1,0,0,5,44,2.5,3.72797385574192
555,3,1,0,0,0,1,0,0,5,44,2.5,5.60149768497553
556,4,1,0,0,0,1,0,0,5,44,2.5,4.02604707034251
557,5,1,0,0,0,1,0,0,5,44,2.5,2.6613211300987
558,6,1,0,0,0,1,0,0,5,44,2.5,4.29228265406373
559,1,1,0,0,0,1,0,0,5,44,4,13.4094233503373
560,2,1,0,0,0,1,0,0,5,44,4,11.1126205142082
561,3,1,0,0,0,1,0,0,5,44,4,12.119492837299
562,4,1,0,0,0,1,0,0,5,44,4,13.373825646115
563,5,1,0,0,0,1,0,0,5,44,4,12.7469835003714
564,6,1,0,0,0,1,0,0,5,44,4,11.3675273899937
565,1,1,0,0,0,1,0,0,5,44,5.5,29.3063965858663
566,2,1,0,0,0,1,0,0,5,44,5.5,26.0167391081254
567,3,1,0,0,0,1,0,0,5,44,5.5,26.4622254059899
568,4,1,0,0,0,1,0,0,5,44,5.5,26.7242671461445
569,5,1,0,0,0,1,0,0,5,44,5.5,29.6524167371776
570,6,1,0,0,0,1,0,0,5,44,5.5,27.3820204667953
571,1,1,0,0,0,1,0,0,5,44,7,53.9786573063728
572,2,1,0,0,0,1,0,0,5,44,7,54.9563397029925
573,3,1,0,0,0,1,0,0,5,44,7,57.7542768668263
574,4,1,0,0,0,1,0,0,5,44,7,57.3068042453361
575,5,1,0,0,0,1,0,0,5,44,7,53.3167234551782
576,6,1,0,0,0,1,0,0,5,44,7,53.2282325553725
577,1,1,0,0,0,1,0,0,5,44,8.5,94.9689607878686
578,2,1,0,0,0,1,0,0,5,44,8.5,97.253838935599
579,3,1,0,0,0,1,0,0,5,44,8.5,96.03112814167
580,4,1,0,0,0,1,0,0,5,44,8.5,88.8227940144387
581,5,1,0,0,0,1,0,0,5,44,8.5,95.9417411522674
582,6,1,0,0,0,1,0,0,5,44,8.5,96.4250199683441
583,1,1,0,0,0,1,0,0,5,44,10,161.410228362355
584,2,1,0,0,0,1,0,0,5,44,10,161.066470605219
585,3,1,0,0,0,1,0,0,5,44,10,159.348820360046
586,4,1,0,0,0,1,0,0,5,44,10,163.10169234537
587,5,1,0,0,0,1,0,0,5,44,10,163.015341788576
588,6,1,0,0,0,1,0,0,5,44,10,159.310007947804
589,1,1,0,0,0,1,0,0,5,46,1,2.23012413703174
590,2,1,0,0,0,1,0,0,5,46,1,1.35751797064293
591,3,1,0,0,0,1,0,0,5,46,1,0.188418440404765
592,4,1,0,0,0,1,0,0,5,46,1,2.25751182537223
593,5,1,0,0,0,1,0,0,5,46,1,0.421519721003636
594,6,1,0,0,0,1,0,0,5,46,1,4.21321364646776
595,1,1,0,0,0,1,0,0,5,46,2.5,5.87799750287204
596,2,1,0,0,0,1,0,0,5,46,2.5,4.54586873765161
597,3,1,0,0,0,1,0,0,5,46,2.5,4.97866059211009
598,4,1,0,0,0,1,0,0,5,46,2.5,5.39571176217177
599,5,1,0,0,0,1,0,0,5,46,2.5,5.02472710323572
600,6,1,0,0,0,1,0,0,5,46,2.5,3.84441800561057
601,1,1,0,0,0,1,0,0,5,46,4,12.340869950376
602,2,1,0,0,0,1,0,0,5,46,4,14.2276880220773
603,3,1,0,0,0,1,0,0,5,46,4,12.5391926386044
604,4,1,0,0,0,1,0,0,5,46,4,14.4204640896364
605,5,1,0,0,0,1,0,0,5,46,4,15.8803716661903
606,6,1,0,0,0,1,0,0,5,46,4,12.9772392857531
607,1,1,0,0,0,1,0,0,5,46,5.5,30.0614602580128
608,2,1,0,0,0,1,0,0,5,46,5.5,31.2832963067177
609,3,1,0,0,0,1,0,0,5,46,5.5,31.2632109240246
610,4,1,0,0,0,1,0,0,5,46,5.5,34.5259732257694
611,5,1,0,0,0,1,0,0,5,46,5.5,31.8507386270909
612,6,1,0,0,0,1,0,0,5,46,5.5,31.2343670938521
613,1,1,0,0,0,1,0,0,5,46,7,58.4982225558217
614,2,1,0,0,0,1,0,0,5,46,7,61.1373445013917
615,3,1,0,0,0,1,0,0,5,46,7,60.0920221085387
616,4,1,0,0,0,1,0,0,5,46,7,57.2457454615576
617,5,1,0,0,0,1,0,0,5,46,7,60.0618920239966
618,6,1,0,0,0,1,0,0,5,46,7,59.2751186952369
619,1,1,0,0,0,1,0,0,5,46,8.5,102.222580709445
620,2,1,0,0,0,1,0,0,5,46,8.5,108.859008824387
621,3,1,0,0,0,1,0,0,5,46,8.5,99.840487278928
622,4,1,0,0,0,1,0,0,5,46,8.5,106.514262722587
623,5,1,0,0,0,1,0,0,5,46,8.5,111.295109219149
624,6,1,0,0,0,1,0,0,5,46,8.5,102.853711122936
625,1,1,0,0,0,1,0,0,5,46,10,179.080190796554
626,2,1,0,0,0,1,0,0,5,46,10,182.853293965441
627,3,1,0,0,0,1,0,0,5,46,10,165.390066610418
628,4,1,0,0,0,1,0,0,5,46,10,176.976310657224
629,5,1,0,0,0,1,0,0,5,46,10,179.244574128903
630,6,1,0,0,0,1,0,0,5,46,10,169.319591691617
631,1,1,0,0,0,1,0,0,5,48,1,5.2680142980923
632,2,1,0,0,0,1,0,0,5,48,1,3.22470461682681
633,3,1,0,0,0,1,0,0,5,48,1,2.24927004937026
634,4,1,0,0,0,1,0,0,5,48,1,2.4913194393256
635,5,1,0,0,0,1,0,0,5,48,1,5.47239439266917
636,6,1,0,0,0,1,0,0,5,48,1,0.692938175574084
637,1,1,0,0,0,1,0,0,5,48,2.5,5.68023556111672
638,2,1,0,0,0,1,0,0,5,48,2.5,5.88345911986759
639,3,1,0,0,0,1,0,0,5,48,2.5,5.3731192908234
640,4,1,0,0,0,1,0,0,5,48,2.5,4.47232212599383
641,5,1,0,0,0,1,0,0,5,48,2.5,7.06614956868236
642,6,1,0,0,0,1,0,0,5,48,2.5,1.26809813072171
643,1,1,0,0,0,1,0,0,5,48,4,14.3546987972032
644,2,1,0,0,0,1,0,0,5,48,4,17.5101421038652
645,3,1,0,0,0,1,0,0,5,48,4,12.7959012621022
646,4,1,0,0,0,1,0,0,5,48,4,15.362458883371
647,5,1,0,0,0,1,0,0,5,48,4,16.7313093120279
648,6,1,0,0,0,1,0,0,5,48,4,14.9386116345256
649,1,1,0,0,0,1,0,0,5,48,5.5,35.1361459228617
650,2,1,0,0,0,1,0,0,5,48,5.5,37.4960807287798
651,3,1,0,0,0,1,0,0,5,48,5.5,33.8200953220507
652,4,1,0,0,0,1,0,0,5,48,5.5,35.2858665412317
653,5,1,0,0,0,1,0,0,5,48,5.5,34.5034630007027
654,6,1,0,0,0,1,0,0,5,48,5.5,35.6661292778752
655,1,1,0,0,0,1,0,0,5,48,7,68.6247911099333
656,2,1,0,0,0,1,0,0,5,48,7,67.6844463686821
657,3,1,0,0,0,1,0,0,5,48,7,63.1785214042798
658,4,1,0,0,0,1,0,0,5,48,7,63.9383377448901
659,5,1,0,0,0,1,0,0,5,48,7,67.7451744300872
660,6,1,0,0,0,1,0,0,5,48,7,64.7323425654872
661,1,1,0,0,0,1,0,0,5,48,8.5,119.345896924419
662,2,1,0,0,0,1,0,0,5,48,8.5,117.011303898704
663,3,1,0,0,0,1,0,0,5,48,8.5,1.7575506970752
664,4,1,0,0,0,1,0,0,5,48,8.5,117.394636605547
665,5,1,0,0,0,1,0,0,5,48,8.5,112.893036704748
666,6,1,0,0,0,1,0,0,5,48,8.5,110.892662640535
667,1,1,0,0,0,1,0,0,5,48,10,188.540161870275
668,2,1,0,0,0,1,0,0,5,48,10,196.457892966394
669,3,1,0,0,0,1,0,0,5,48,10,187.284053109349
670,4,1,0,0,0,1,0,0,5,48,10,186.767639657553
671,5,1,0,0,0,1,0,0,5,48,10,191.95096651001
672,6,1,0,0,0,1,0,0,5,48,10,187.411852663709
673,1,1,0,0,0,1,0,0,10,34,1,6.65718784444602
674,2,1,0,0,0,1,0,0,10,34,1,7.57819874279175
675,3,1,0,0,0,1,0,0,10,34,1,4.79004322180903
676,4,1,0,0,0,1,0,0,10,34,1,4.42810156851186
677,5,1,0,0,0,1,0,0,10,34,1,6.44148232629341
678,6,1,0,0,0,1,0,0,10,34,1,4.3315349941812
679,1,1,0,0,0,1,0,0,10,34,2.5,5.75431812374343
680,2,1,0,0,0,1,0,0,10,34,2.5,5.91813484880905
681,3,1,0,0,0,1,0,0,10,34,2.5,7.03751449940641
682,4,1,0,0,0,1,0,0,10,34,2.5,9.75001492691656
683,5,1,0,0,0,1,0,0,10,34,2.5,5.93417665373584
684,6,1,0,0,0,1,0,0,10,34,2.5,6.50913184183452
685,1,1,0,0,0,1,0,0,10,34,4,12.3130737145939
686,2,1,0,0,0,1,0,0,10,34,4,12.4102662388004
687,3,1,0,0,0,1,0,0,10,34,4,11.1347765282507
688,4,1,0,0,0,1,0,0,10,34,4,12.4771834087454
689,5,1,0,0,0,1,0,0,10,34,4,11.8064714448425
690,6,1,0,0,0,1,0,0,10,34,4,10.5708748157301
691,1,1,0,0,0,1,0,0,10,34,5.5,18.5513103953378
692,2,1,0,0,0,1,0,0,10,34,5.5,17.6614220259602
693,3,1,0,0,0,1,0,0,10,34,5.5,17.9681504429897
694,4,1,0,0,0,1,0,0,10,34,5.5,19.205590363001
695,5,1,0,0,0,1,0,0,10,34,5.5,19.6600412866554
696,6,1,0,0,0,1,0,0,10,34,5.5,19.4605551940075
697,1,1,0,0,0,1,0,0,10,34,7,35.1312926496965
698,2,1,0,0,0,1,0,0,10,34,7,34.988877151039
699,3,1,0,0,0,1,0,0,10,34,7,31.9411092427818
700,4,1,0,0,0,1,0,0,10,34,7,31.980819681142
701,5,1,0,0,0,1,0,0,10,34,7,35.7746716028555
702,6,1,0,0,0,1,0,0,10,34,7,31.9365179078097
703,1,1,0,0,0,1,0,0,10,34,8.5,63.7372693358563
704,2,1,0,0,0,1,0,0,10,34,8.5,62.5319789209126
705,3,1,0,0,0,1,0,0,10,34,8.5,59.4535506764221
706,4,1,0,0,0,1,0,0,10,34,8.5,59.643433589484
707,5,1,0,0,0,1,0,0,10,34,8.5,65.9558322466232
708,6,1,0,0,0,1,0,0,10,34,8.5,59.6489602557318
709,1,1,0,0,0,1,0,0,10,34,10,110.442135820134
710,2,1,0,0,0,1,0,0,10,34,10,110.604080146495
711,3,1,0,0,0,1,0,0,10,34,10,102.349193005136
712,4,1,0,0,0,1,0,0,10,34,10,101.487555592424
713,5,1,0,0,0,1,0,0,10,34,10,106.69265541774
714,6,1,0,0,0,1,0,0,10,34,10,111.618086830246
715,1,1,0,0,0,1,0,0,10,36,1,7.04327607340333
716,2,1,0,0,0,1,0,0,10,36,1,7.25947396215902
717,3,1,0,0,0,1,0,0,10,36,1,7.45021687606034
718,4,1,0,0,0,1,0,0,10,36,1,6.52689213240416
719,5,1,0,0,0,1,0,0,10,36,1,2.13096239515422
720,6,1,0,0,0,1,0,0,10,36,1,7.35739930715754
721,1,1,0,0,0,1,0,0,10,36,2.5,10.3154583536864
722,2,1,0,0,0,1,0,0,10,36,2.5,9.25141809559408
723,3,1,0,0,0,1,0,0,10,36,2.5,7.03363138593211
724,4,1,0,0,0,1,0,0,10,36,2.5,7.00330670558645
725,5,1,0,0,0,1,0,0,10,36,2.5,9.260407334828
726,6,1,0,0,0,1,0,0,10,36,2.5,6.34899718253543
727,1,1,0,0,0,1,0,0,10,36,4,12.157443322489
728,2,1,0,0,0,1,0,0,10,36,4,11.1453980547935
729,3,1,0,0,0,1,0,0,10,36,4,14.5459722869026
730,4,1,0,0,0,1,0,0,10,36,4,13.2008690626276
731,5,1,0,0,0,1,0,0,10,36,4,15.1573034231591
732,6,1,0,0,0,1,0,0,10,36,4,13.7477749986126
733,1,1,0,0,0,1,0,0,10,36,5.5,23.1002595500999
734,2,1,0,0,0,1,0,0,10,36,5.5,25.4738616863362
735,3,1,0,0,0,1,0,0,10,36,5.5,25.4823069514802
736,4,1,0,0,0,1,0,0,10,36,5.5,23.8723895517696
737,5,1,0,0,0,1,0,0,10,36,5.5,24.3009496412745
738,6,1,0,0,0,1,0,0,10,36,5.5,23.1799261033174
739,1,1,0,0,0,1,0,0,10,36,7,40.5447901637934
740,2,1,0,0,0,1,0,0,10,36,7,45.748938878373
741,3,1,0,0,0,1,0,0,10,36,7,38.6582915513069
742,4,1,0,0,0,1,0,0,10,36,7,40.827105996907
743,5,1,0,0,0,1,0,0,10,36,7,39.6544815262751
744,6,1,0,0,0,1,0,0,10,36,7,42.350361827438
745,1,1,0,0,0,1,0,0,10,36,8.5,71.8437938238077
746,2,1,0,0,0,1,0,0,10,36,8.5,75.5154194425437
747,3,1,0,0,0,1,0,0,10,36,8.5,69.5568315637229
748,4,1,0,0,0,1,0,0,10,36,8.5,79.9611103692086
749,5,1,0,0,0,1,0,0,10,36,8.5,73.4898127338952
750,6,1,0,0,0,1,0,0,10,36,8.5,70.539413346379
751,1,1,0,0,0,1,0,0,10,36,10,122.562588819818
752,2,1,0,0,0,1,0,0,10,36,10,116.466772910857
753,3,1,0,0,0,1,0,0,10,36,10,117.019028539414
754,4,1,0,0,0,1,0,0,10,36,10,119.118311940862
755,5,1,0,0,0,1,0,0,10,36,10,120.016902199362
756,6,1,0,0,0,1,0,0,10,36,10,119.4561672839
757,1,1,0,0,0,1,0,0,10,38,1,6.29460164511746
758,2,1,0,0,0,1,0,0,10,38,1,9.62707003570552
759,3,1,0,0,0,1,0,0,10,38,1,7.3398780257218
760,4,1,0,0,0,1,0,0,10,38,1,6.72303075413702
761,5,1,0,0,0,1,0,0,10,38,1,6.50880615433601
762,6,1,0,0,0,1,0,0,10,38,1,5.76667761478301
763,1,1,0,0,0,1,0,0,10,38,2.5,9.81348283847069
764,2,1,0,0,0,1,0,0,10,38,2.5,10.8584529101329
765,3,1,0,0,0,1,0,0,10,38,2.5,9.63645704687766
766,4,1,0,0,0,1,0,0,10,38,2.5,8.26687956046209
767,5,1,0,0,0,1,0,0,10,38,2.5,7.76582434562183
768,6,1,0,0,0,1,0,0,10,38,2.5,9.9685275004373
769,1,1,0,0,0,1,0,0,10,38,4,13.650045630159
770,2,1,0,0,0,1,0,0,10,38,4,13.616532348578
771,3,1,0,0,0,1,0,0,10,38,4,15.5089218256171
772,4,1,0,0,0,1,0,0,10,38,4,17.2188934351052
773,5,1,0,0,0,1,0,0,10,38,4,15.5825254144299
774,6,1,0,0,0,1,0,0,10,38,4,14.2278879461799
775,1,1,0,0,0,1,0,0,10,38,5.5,27.7941541969098
776,2,1,0,0,0,1,0,0,10,38,5.5,28.0219165034471
777,3,1,0,0,0,1,0,0,10,38,5.5,25.4169440635606
778,4,1,0,0,0,1,0,0,10,38,5.5,25.6634241892812
779,5,1,0,0,0,1,0,0,10,38,5.5,27.3416783723775
780,6,1,0,0,0,1,0,0,10,38,5.5,24.2613485553137
781,1,1,0,0,0,1,0,0,10,38,7,46.8364625234394
782,2,1,0,0,0,1,0,0,10,38,7,46.2382846078553
783,3,1,0,0,0,1,0,0,10,38,7,44.7329101371261
784,4,1,0,0,0,1,0,0,10,38,7,46.9976113427356
785,5,1,0,0,0,1,0,0,10,38,7,48.208209337722
786,6,1,0,0,0,1,0,0,10,38,7,45.5049970615632
787,1,1,0,0,0,1,0,0,10,38,8.5,80.3231978791082
788,2,1,0,0,0,1,0,0,10,38,8.5,83.7510489382897
789,3,1,0,0,0,1,0,0,10,38,8.5,79.6607821599808
790,4,1,0,0,0,1,0,0,10,38,8.5,79.3155585020862
791,5,1,0,0,0,1,0,0,10,38,8.5,81.5048442496159
792,6,1,0,0,0,1,0,0,10,38,8.5,78.3343215218087
793,1,1,0,0,0,1,0,0,10,38,10,128.085704583462
794,2,1,0,0,0,1,0,0,10,38,10,139.462871204407
795,3,1,0,0,0,1,0,0,10,38,10,133.526083175027
796,4,1,0,0,0,1,0,0,10,38,10,134.64478540877
797,5,1,0,0,0,1,0,0,10,38,10,133.298119337063
798,6,1,0,0,0,1,0,0,10,38,10,131.073817850262
799,1,1,0,0,0,1,0,0,10,40,1,8.74874753577089
800,2,1,0,0,0,1,0,0,10,40,1,7.03479364519746
801,3,1,0,0,0,1,0,0,10,40,1,7.40049563226071
802,4,1,0,0,0,1,0,0,10,40,1,6.68526956263476
803,5,1,0,0,0,1,0,0,10,40,1,6.81353545448087
804,6,1,0,0,0,1,0,0,10,40,1,5.89637551637939
805,1,1,0,0,0,1,0,0,10,40,2.5,10.5658912023726
806,2,1,0,0,0,1,0,0,10,40,2.5,11.0648413956684
807,3,1,0,0,0,1,0,0,10,40,2.5,7.36161920127733
808,4,1,0,0,0,1,0,0,10,40,2.5,9.41258288562629
809,5,1,0,0,0,1,0,0,10,40,2.5,8.40516616827416
810,6,1,0,0,0,1,0,0,10,40,2.5,9.18451861769424
811,1,1,0,0,0,1,0,0,10,40,4,15.9401404165104
812,2,1,0,0,0,1,0,0,10,40,4,18.1380104479145
813,3,1,0,0,0,1,0,0,10,40,4,16.2284303439735
814,4,1,0,0,0,1,0,0,10,40,4,15.5264838608227
815,5,1,0,0,0,1,0,0,10,40,4,16.7919403901168
816,6,1,0,0,0,1,0,0,10,40,4,18.0803599359246
817,1,1,0,0,0,1,0,0,10,40,5.5,29.7532846017927
818,2,1,0,0,0,1,0,0,10,40,5.5,27.9092371224072
819,3,1,0,0,0,1,0,0,10,40,5.5,30.0471586061457
820,4,1,0,0,0,1,0,0,10,40,5.5,28.530664653098
821,5,1,0,0,0,1,0,0,10,40,5.5,10.5432425430944
822,6,1,0,0,0,1,0,0,10,40,5.5,31.6164805340149
823,1,1,0,0,0,1,0,0,10,40,7,53.4999355511738
824,2,1,0,0,0,1,0,0,10,40,7,50.2227258111592
825,3,1,0,0,0,1,0,0,10,40,7,52.7198993163039
826,4,1,0,0,0,1,0,0,10,40,7,53.7845612340615
827,5,1,0,0,0,1,0,0,10,40,7,54.1986826658667
828,6,1,0,0,0,1,0,0,10,40,7,51.0887826956958
829,1,1,0,0,0,1,0,0,10,40,8.5,90.0311983197633
830,2,1,0,0,0,1,0,0,10,40,8.5,90.7722287376901
831,3,1,0,0,0,1,0,0,10,40,8.5,94.4814171179218
832,4,1,0,0,0,1,0,0,10,40,8.5,86.557189453142
833,5,1,0,0,0,1,0,0,10,40,8.5,90.5158826474773
834,6,1,0,0,0,1,0,0,10,40,8.5,85.2512572011242
835,1,1,0,0,0,1,0,0,10,40,10,145.086407158246
836,2,1,0,0,0,1,0,0,10,40,10,146.958755965501
837,3,1,0,0,0,1,0,0,10,40,10,145.310847713468
838,4,1,0,0,0,1,0,0,10,40,10,150.533659420227
839,5,1,0,0,0,1,0,0,10,40,10,149.677533431152
840,6,1,0,0,0,1,0,0,10,40,10,146.332014648867
841,1,1,0,0,0,1,0,0,10,42,1,8.07899108813202
842,2,1,0,0,0,1,0,0,10,42,1,8.49565370728054
843,3,1,0,0,0,1,0,0,10,42,1,5.55384717364139
844,4,1,0,0,0,1,0,0,10,42,1,9.05656442491437
845,5,1,0,0,0,1,0,0,10,42,1,8.9739066659387
846,6,1,0,0,0,1,0,0,10,42,1,8.05224410650547
847,1,1,0,0,0,1,0,0,10,42,2.5,10.7755481293358
848,2,1,0,0,0,1,0,0,10,42,2.5,8.50459718280687
849,3,1,0,0,0,1,0,0,10,42,2.5,10.3776881082796
850,4,1,0,0,0,1,0,0,10,42,2.5,9.49293199904126
851,5,1,0,0,0,1,0,0,10,42,2.5,11.2815354741611
852,6,1,0,0,0,1,0,0,10,42,2.5,11.8993865415748
